date,action,symbol,shares,price,amount
2024-05-23,SELL,VJC,846700,111.4000015258789,94180897.72002374
2024-05-23,BUY,ACB,4942000,19.969999313354492,98839774.21150781
2024-05-23,BUY,LPB,5623400,17.549999237060547,98838701.70825082
2024-05-24,SELL,MWG,3257800,59.16999816894531,192474874.00473785
2024-05-24,SELL,ACB,4942000,20.530000686645508,101307074.498312
2024-05-24,BUY,FPT,1196500,95.2300033569336,114113613.06509592
2024-05-24,BUY,PLX,2872400,39.66999816894531,114119024.89458925
2024-05-24,BUY,VJC,1055000,108.0,114110910.0
2024-05-27,SELL,PLX,2872400,39.959999084472656,114608929.7181839
2024-05-27,SELL,FPT,1196500,95.87999725341797,114548336.08864403
2024-05-27,SELL,LPB,5623400,17.65999984741211,99160279.27722436
2024-05-27,BUY,VIB,5367100,15.0600004196167,80949771.04450297
2024-05-27,BUY,MWG,1377400,58.68000030517578,80947071.16897964
2024-05-27,BUY,STB,2816300,28.700000762939453,80949053.86688939
2024-05-28,SELL,VIB,5367100,15.270000457763672,81832686.02767812
2024-05-28,SELL,STB,2816300,28.850000381469727,81128380.6902217
2024-05-28,BUY,FPT,1482800,98.91000366210938,146883749.06032106
2024-05-28,BUY,LPB,7776900,18.860000610351562,146892347.25476304
2024-05-29,SELL,FPT,1482800,97.9800033569336,145066821.85419464
2024-05-29,SELL,VJC,1055000,107.9000015258789,113663749.85738754
2024-05-29,BUY,GVR,4808300,34.09000015258789,164160820.15528888
2024-05-29,BUY,PLX,4082600,40.150001525878906,164162270.82389754
2024-05-30,SELL,PLX,4082600,40.0099983215332,163099801.91877022
2024-05-30,SELL,GVR,4808300,35.16999816894531,168854240.34244615
2024-05-30,SELL,LPB,7776900,19.6200008392334,152353910.34984428
2024-05-30,BUY,SHB,6550700,8.279999732971191,54321153.94215055
2024-05-30,BUY,VJC,506900,107.0,54319657.45
2024-05-31,SELL,MWG,1377400,62.20000076293945,85545769.6292965
2024-05-31,BUY,SAB,3183100,49.099998474121094,156524640.45068932
2024-05-31,BUY,VIB,10496500,14.890000343322754,156527327.93659282
2024-06-03,SELL,SHB,6550700,8.460000038146973,55335793.86651454
2024-06-03,SELL,VIB,10496500,15.270000457763672,160041137.465209
2024-06-03,SELL,SAB,3183100,50.029998779296875,159011613.3807083
2024-06-03,SELL,VJC,506900,108.69999694824219,55017378.41038437
2024-06-03,BUY,GAS,1753600,68.94000244140625,121074528.06367189
2024-06-03,BUY,GVR,3536000,34.189998626708984,121077178.89675903
2024-06-03,BUY,LPB,6222100,19.43000030517578,121076748.00618248
2024-06-03,BUY,STB,4063700,29.75,121076417.61250001
2024-06-04,SELL,GAS,1753600,69.27999877929688,121307171.75058594
2024-06-04,SELL,STB,4063700,29.950000762939453,121525256.37320653
2024-06-04,BUY,SHB,5090800,8.390000343322754,42775881.46840916
2024-06-04,BUY,PLX,1058500,40.349998474121094,42774539.09493446
2024-06-05,SELL,BSR,7111200,14.010000228881836,99478471.75718307
2024-06-05,SELL,SHB,5090800,8.390000343322754,42647746.0271658
2024-06-05,SELL,LPB,6222100,19.389999389648438,120465545.42952806
2024-06-05,BUY,GAS,2068000,69.11000061035156,143133860.48410034
2024-06-05,BUY,VPB,8256500,17.309999465942383,143134390.60643914
2024-06-05,BUY,MWG,2356800,60.63999938964844,143130725.08736572
2024-06-06,SELL,GAS,2068000,68.8499984741211,142168224.1492157
2024-06-06,SELL,VPB,8256500,17.309999465942383,142705630.57466745
2024-06-06,SELL,GVR,3536000,33.9900016784668,120008362.966156
2024-06-06,BUY,BSR,5671900,14.25,80945811.86250001
2024-06-06,BUY,LPB,4113200,19.649999618530273,80945614.99858513
2024-06-06,BUY,STB,2632700,30.700000762939453,80945127.84660359
2024-06-07,SELL,STB,2632700,30.75,80834091.7125
2024-06-07,BUY,GAS,3808300,68.8499984741211,262594751.36277884
2024-06-10,SELL,BSR,5671900,14.069999694824219,79683925.82216989
2024-06-10,BUY,VNM,6790000,59.540000915527344,404883021.1257553
2024-06-11,SELL,MWG,2356800,60.93000030517578,143384424.98215944
2024-06-11,SELL,VNM,6790000,58.91999816894531,399466687.38578796
2024-06-11,SELL,PLX,1058500,41.79999923706055,44178931.243639946
2024-06-11,BUY,BSR,1928600,13.949999809265137,26944325.586596966
2024-06-11,BUY,CTG,1181000,22.780000686645508,26943535.58214474
2024-06-12,SELL,BSR,1928600,13.949999809265137,26863613.67770052
2024-06-12,SELL,CTG,1181000,22.989999771118164,27110462.945096016
2024-06-12,BUY,VPB,1912200,18.559999465942383,35543666.62524319
2024-06-12,BUY,FPT,321500,110.37000274658203,35537181.81685066
2024-06-12,BUY,PLX,851000,41.70000076293945,35539930.70023537
2024-06-13,SELL,VPB,1912200,18.600000381469727,35513570.348352246
2024-06-13,BUY,BSR,42018700,13.949999809265137,587040098.2710474
2024-06-14,SELL,GAS,3808300,67.73999786376953,257587272.51379663
2024-06-14,SELL,FPT,321500,109.54000091552734,35164284.62890053
2024-06-14,SELL,LPB,4113200,20.709999084472656,85056591.68190156
2024-06-14,BUY,SAB,336400,53.400001525878906,17990706.154075623
2024-06-14,BUY,SSI,716500,25.06999969482422,17989598.76351357
2024-06-14,BUY,HDB,1214600,14.789999961853027,17990879.85459719
2024-06-17,SELL,SAB,336400,53.56999969482422,17993916.47549286
2024-06-17,SELL,SSI,716500,24.93000030517578,17835551.70083046
2024-06-17,SELL,HDB,1214600,14.539999961853027,17633793.527736187
2024-06-17,BUY,GAS,177600,66.54000091552734,11835230.418841554
2024-06-17,BUY,VIB,782800,15.100000381469727,11838010.719062425
2024-06-17,BUY,VNM,202100,58.470001220703125,11834512.42757416
2024-06-18,SELL,BSR,42018700,14.619999885559082,613391919.1075544
2024-06-18,SELL,VIB,782800,15.100000381469727,11802549.87816658
2024-06-18,SELL,VNM,202100,58.380001068115234,11780900.31854229
2024-06-18,SELL,PLX,851000,39.66999816894531,33708529.6891098
2024-06-18,BUY,SAB,1760500,53.56999969482422,94451449.43943214
2024-06-18,BUY,CTG,4248300,22.200000762939453,94453731.63605748
2024-06-18,BUY,FPT,881100,107.02999877929688,94445588.12232514
2024-06-18,BUY,LPB,4620900,20.40999984741211,94454037.14734899
2024-06-19,SELL,SAB,1760500,52.220001220703125,91795412.18082428
2024-06-19,SELL,CTG,4248300,22.299999237060547,94594981.12866612
2024-06-19,SELL,LPB,4620900,20.3700008392334,93986545.2726966
2024-06-19,BUY,SHB,2113800,8.420000076293945,17824893.455512047
2024-06-19,BUY,HPG,815600,21.81999969482422,17823086.33872528
2024-06-20,SELL,HPG,815600,21.81999969482422,17769697.163471986
2024-06-20,BUY,TCB,14528300,23.65999984741211,344255185.1468321
2024-06-20,BUY,LPB,16874800,20.3700008392334,344255299.6971386
2024-06-21,SELL,SHB,2113800,8.390000343322754,17708180.551627066
2024-06-21,SELL,FPT,881100,113.80000305175781,100118778.91487046
2024-06-21,SELL,TCB,14528300,23.3799991607666,339162134.3446544
2024-06-21,BUY,BSR,6440200,14.489999771118164,93458474.27074413
2024-06-21,BUY,VIB,6254600,14.920000076293945,93458610.4259039
2024-06-21,BUY,SSI,3784200,24.65999984741211,93458348.97971077
2024-06-24,SELL,GAS,177600,65.58999633789062,11631310.174584962
2024-06-24,SELL,VIB,6254600,14.579999923706055,91055279.42152768
2024-06-24,SELL,SSI,3784200,24.030000686645508,90797927.10550633
2024-06-24,BUY,FPT,53500,110.45999908447266,5918474.365945817
2024-06-24,BUY,GVR,183400,32.2400016784668,5921685.532292558
2024-06-24,BUY,MSN,80200,73.69999694824219,5919605.864881898
2024-06-25,SELL,BSR,6440200,13.710000038146973,88162699.53230563
2024-06-25,SELL,GVR,183400,32.81999969482422,6010159.162114716
2024-06-25,SELL,MSN,80200,73.9000015258789,5917889.952191926
2024-06-25,BUY,SSB,9838600,15.460000038146973,152332913.50987577
2024-06-25,BUY,HPG,7131000,21.329999923706055,152332385.80013183
2024-06-25,BUY,VRE,7141100,21.299999237060547,152333582.68860072
2024-06-26,SELL,LPB,16874800,21.649999618530273,364791404.4424305
2024-06-26,SELL,VRE,7141100,20.799999237060547,148312072.2399454
2024-06-26,BUY,SAB,1911300,50.540000915527344,96741999.40547219
2024-06-27,SELL,SSB,9838600,15.199999809265137,149322398.04625082
2024-06-27,SELL,HPG,7131000,21.440000534057617,152659310.84265232
2024-06-27,BUY,PLX,1639400,39.959999084472656,65608688.1328331
2024-06-27,BUY,TCB,2927300,22.3799991607666,65611241.00062704
2024-06-28,SELL,PLX,1639400,39.56999969482422,64773750.91344529
2024-06-28,SELL,TCB,2927300,22.280000686645508,65122415.64100237
2024-06-28,BUY,SSB,12672200,15.199999809265137,192906363.73934412
2024-06-28,BUY,MBB,13311500,14.470000267028809,192906334.66738585
2024-06-28,BUY,HPG,9154800,21.040000915527344,192905925.88204196
2024-07-01,SELL,SAB,1911300,51.29999923706055,97902614.00898114
2024-07-01,SELL,SSB,12672200,15.239999771118164,192834638.61191428
2024-07-01,SELL,MBB,13311500,14.630000114440918,194455125.6535952
2024-07-01,SELL,HPG,9154800,21.06999969482422,192602295.7563675
2024-07-01,BUY,MWG,1162000,64.87000274658203,75492011.60631561
2024-07-01,BUY,TCB,3488300,21.610000610351562,75495238.37678298
2024-07-01,BUY,LPB,3587900,21.010000228881836,75494852.49093695
2024-07-02,SELL,FPT,53500,107.02999877929688,5717515.777290344
2024-07-02,SELL,MWG,1162000,65.05999755859375,75486317.58734131
2024-07-02,SELL,TCB,3488300,21.850000381469727,76105027.29618482
2024-07-02,SELL,LPB,3587900,22.290000915527344,79854332.84339333
2024-07-02,BUY,BSR,3072400,13.350000381469727,41078065.98378563
2024-07-02,BUY,SAB,795600,51.54999923706055,41074699.16209488
2024-07-02,BUY,VPB,2262400,18.1299991607666,41078836.06647034
2024-07-02,BUY,GVR,1213500,33.79999923706055,41077823.52278423
2024-07-03,SELL,BSR,3072400,13.289999961853027,40770947.588973045
2024-07-03,SELL,VPB,2262400,18.18000030517578,41068737.04139405
2024-07-03,BUY,HPG,11196400,21.3700008392334,239625978.0124874
2024-07-03,BUY,PLX,5909300,40.4900016784668,239626468.2689417
2024-07-04,SELL,HPG,11196400,21.329999923706055,238460982.3290638
2024-07-04,SELL,PLX,5909300,42.47999954223633,250650520.70299473
2024-07-04,BUY,VPB,8709800,18.219999313354492,158930588.84448415
2024-07-04,BUY,MSN,2066300,76.80000305175781,158929884.07530597
2024-07-05,SELL,SAB,795600,50.5099983215332,40125476.0326149
2024-07-05,SELL,GVR,1213500,34.290000915527344,41548499.73682594
2024-07-05,SELL,MSN,2066300,76.69999694824219,158247475.8886116
2024-07-05,BUY,SHB,7046000,8.529999732971191,60192531.68569279
2024-07-05,BUY,GAS,891800,67.38999938964844,60188549.05787201
2024-07-05,BUY,HPG,2821700,21.299999237060547,60192361.158984564
2024-07-05,BUY,LPB,2478400,24.25,60191351.8
2024-07-08,SELL,GAS,891800,67.4800033569336,60088398.99322281
2024-07-08,SELL,LPB,2478400,24.280000686645508,60085290.37122956
2024-07-08,BUY,FPT,2091900,116.7300033569336,244553775.26340294
2024-07-08,BUY,PLX,5427700,44.9900016784668,244558520.45837954
2024-07-09,SELL,VPB,8709800,18.559999465942383,161411402.52344227
2024-07-09,SELL,PLX,5427700,44.5099983215332,241224537.5129511
2024-07-09,BUY,VNM,2003000,59.79999923706055,119959067.56954002
2024-07-10,SELL,SHB,7046000,8.600000381469727,60504709.28380394
2024-07-10,SELL,HPG,2821700,21.520000457763672,60631900.81373425
2024-07-10,SELL,VNM,2003000,59.18000030517578,118359734.30035019
2024-07-10,BUY,GAS,890500,67.30999755859375,60029462.155166626
2024-07-10,BUY,ACB,2958800,20.260000228881836,60035206.61023141
2024-07-10,BUY,LPB,2551900,23.489999771118164,60034046.611540325
2024-07-10,BUY,STB,2008200,29.850000381469727,60034687.92221661
2024-07-11,SELL,FPT,2091900,111.20999908447266,232291236.78918114
2024-07-11,SELL,STB,2008200,29.850000381469727,59854853.60991841
2024-07-11,BUY,VPB,11032900,18.219999313354492,201320959.56994525
2024-07-11,BUY,TPB,15148500,13.270000457763672,201322132.83733466
2024-07-12,SELL,VPB,11032900,18.18000030517578,200277258.17892343
2024-07-12,SELL,TPB,15148500,13.3100004196167,201324101.54452872
2024-07-12,SELL,ACB,2958800,20.049999237060547,59234951.83600083
2024-07-12,BUY,VCB,1370300,58.16999816894531,79829914.01364213
2024-07-12,BUY,SHB,9268900,8.600000381469727,79832112.35110846
