date,nav,returns
2025-05-15,964444184.3149738,-0.0037509890383929934
2025-05-16,964743130.2725477,0.00030996709030528535
2025-05-19,979200157.5896955,0.01498536435606801
2025-05-20,998949109.7529192,0.020168452803189796
2025-05-21,1002841655.3783784,0.003896640567027543
2025-05-22,998598038.6018903,-0.0042315920501795334
2025-05-23,996842760.116755,-0.0017577427726503947
2025-05-26,996565522.2741008,-0.0002781159213331996
2025-05-27,999115402.7963085,0.0025586682111871095
2025-05-28,1008224857.130774,0.009117519666867357
2025-05-29,1007455867.8921525,-0.0007627160084208162
2025-05-30,1001495345.4180312,-0.0059164104990446775
2025-06-02,1003099269.9871175,0.0016015297289442287
2025-06-03,1006359887.8332057,0.003250543534071282
2025-06-04,1006007645.9189374,-0.00035001585270522106
2025-06-05,1002679477.9394374,-0.003308292926998524
2025-06-06,995305754.6331227,-0.007354018376309224
2025-06-09,963809735.6500515,-0.03164456634200907
2025-06-10,966139640.2276932,0.0024173905818354324
2025-06-11,963500566.4714522,-0.0027315655484532186
2025-06-12,965428642.7287256,0.0020011158523074446
2025-06-13,962840350.4245887,-0.0026809773292215677
2025-06-16,962906810.1950893,6.90247043253489e-05
2025-06-17,961256962.603765,-0.0017134031807191086
2025-06-18,959231122.334647,-0.0021074908665738024
2025-06-19,960655020.0672076,0.0014844156944104903
2025-06-20,959008101.3505605,-0.0017143705932352038
2025-06-23,966044006.0711979,0.007336647845548772
2025-06-24,950408497.3422008,-0.01618508953084352
2025-06-25,948211130.0835779,-0.0023120240031184736
2025-06-26,948174074.1638064,-3.907981945772132e-05
2025-06-27,948129939.5717561,-4.6546929781010604e-05
2025-06-30,948811146.4165347,0.0007184741419370422
2025-07-01,946675714.5687251,-0.0022506395038408566
2025-07-02,948233711.0294058,0.0016457551796291714
2025-07-03,945959884.8531649,-0.002397959648336556
2025-07-04,946120163.5784812,0.0001694350129246569
2025-07-07,950850434.2856498,0.00499965109006606
2025-07-08,961765135.5659974,0.01147888341508474
2025-07-09,964020373.8515289,0.0023448950290803072
2025-07-10,966862728.3519037,0.0029484382047018087
2025-07-11,969585352.6549125,0.002815936764518412
2025-07-14,967578104.0620697,-0.002070213403437493
2025-07-15,960157348.912327,-0.007669412028433631
2025-07-16,962135719.1736208,0.0020604646348172384
2025-07-17,968371058.7562399,0.0064807276752749665
2025-07-18,973619652.6021912,0.0054200234491648125
2025-07-21,969391052.8106174,-0.004343174236748348
2025-07-22,970317503.8316134,0.0009557041178684944
2025-07-23,973969087.9570756,0.003763287904260837
2025-07-24,974102284.715894,0.00013675665939016923
2025-07-25,973647764.2674657,-0.00046660443729562573
2025-07-28,988675105.0198166,0.015434062813934446
2025-07-29,981784562.3249719,-0.006969471224529955
2025-07-30,981767915.220441,-1.695596485196127e-05
2025-07-31,999259708.6558468,0.017816627702157417
2025-08-01,1002741195.7008357,0.003484066269090258
2025-08-04,1007061062.0352654,0.004308057106809704
2025-08-05,1008885518.3321867,0.0018116640248546645
2025-08-06,1031903832.1720607,0.02281558553633145
2025-08-07,1033566012.4222922,0.001610789880228225
2025-08-08,1032161807.9243834,-0.0013586016577866733
2025-08-11,1035892092.7351009,0.0036140504154273945
2025-08-12,1045892678.8152485,0.00965408091275477
2025-08-13,1044154948.0175146,-0.0016614809845522105
2025-08-14,1054623827.3079988,0.010026174094525775
2025-08-15,1058605208.8056295,0.003775167405228652
2025-08-18,1059826370.2742158,0.0011535570186398392
2025-08-19,1072020471.965789,0.011505754181619476
2025-08-20,1075395089.6013134,0.003147904096771903
2025-08-21,1092204987.6548262,0.01563136954600086
2025-08-22,1076374168.9733813,-0.01449436585657482
2025-08-25,1060028525.862495,-0.015185837399346314
2025-08-26,1083318530.3201528,0.021971111049778447
2025-08-27,1078352607.615962,-0.0045839912871453725
2025-08-28,1081443974.958107,0.002866750003952312
2025-08-29,1094439319.559173,0.012016660041561211
2025-09-03,1091650183.7693968,-0.002548460878488701
2025-09-04,1095051044.0648577,0.0031153389116997943
2025-09-05,1083133927.4601822,-0.010882704207503369
2025-09-08,1070094243.0889251,-0.012038847681406839
2025-09-09,1072148110.5450438,0.0019193332450702094
2025-09-10,1072379702.3062444,0.0002160072465013929
2025-09-11,1073138910.9435892,0.0007079662508644446
2025-09-12,1073283936.7293385,0.00013514167110173503
2025-09-15,1076203134.7679062,0.0027198748985879373
2025-09-16,1076174961.1857262,-2.6178684367161864e-05
2025-09-17,1068992474.7568283,-0.006674088032102343
2025-09-18,1065131366.5145289,-0.0036119133983405494
2025-09-19,1056621984.5492493,-0.00798904457496652
2025-09-22,1053271140.604022,-0.003171279789958903
2025-09-23,1052360382.9993881,-0.0008646943503185511
2025-09-24,1071449113.6144222,0.018138967338002798
2025-09-25,1069880964.8739891,-0.0014635774303299875
2025-09-26,1067773303.2565398,-0.0019699963702948242
2025-09-29,1065855844.3132019,-0.001795754714497888
2025-09-30,1067597150.7038136,0.001633716604269031
2025-10-01,1073337322.8970761,0.005376721162545506
2025-10-02,1066407717.5197897,-0.006456130080879419
2025-10-03,1071484687.7477977,0.0047608153472631365
2025-10-06,1090219343.5972033,0.017484763024271155
2025-10-07,1091527208.2746668,0.0011996344452558372
2025-10-08,1092189760.7589853,0.0006069958488399418
2025-10-09,1094090405.613809,0.0017402148629401815
2025-10-10,1105677910.9367342,0.01059099436707367
2025-10-13,1113416236.9699922,0.006998716313959763
2025-10-14,1110773879.7737765,-0.0023731980085062165
2025-10-15,1111860133.2519715,0.0009779249386168143
2025-10-16,1119154289.394568,0.006560318087188266
2025-10-17,1103751814.6603642,-0.013762601707523414
2025-10-20,1059237936.1170611,-0.04032960847905864
2025-10-21,1066537667.2137455,0.0068914932592420985
2025-10-22,1067359071.9509243,0.0007701600819449705
2025-10-23,1071706379.2039621,0.0040729566715460574
2025-10-24,1064966640.351478,-0.006288792325273129
2025-10-27,1039451337.6032782,-0.023958781225089654
2025-10-28,1048081950.6886135,0.0083030467835421
2025-10-29,1050133857.1719084,0.0019577729412729727
2025-10-30,1040947058.8258996,-0.008748216509035789
2025-10-31,1020541122.4661777,-0.019603241285621298
2025-11-03,1009589609.7592561,-0.010731084192332041
2025-11-04,1018553468.1625361,0.008878714991349401
2025-11-05,1014079883.7782831,-0.004392095775122451
2025-11-06,1008961761.5372454,-0.0050470602197220105
2025-11-07,994804046.698731,-0.014031963725705365
2025-11-10,991547122.3503523,-0.0032739355646841384
2025-11-11,994447533.0400648,0.002925136510746329
2025-11-12,1004810336.7993946,0.010420664152738457
2025-11-13,1010500332.3552806,0.00566275579330755
2025-11-14,1007102296.0904415,-0.003362726518772119
2025-11-17,1008702804.0312572,0.0015892208239707273
2025-11-18,1008909013.105773,0.0002044299606303035
2025-11-19,1006655060.9983599,-0.0022340489361618587
2025-11-20,1006141477.0275011,-0.0005101886343763518
2025-11-21,998365092.1183484,-0.007728917937193991
2025-11-24,1010780745.0886517,0.012435984659639354
2025-11-25,1007020401.9618185,-0.0037202362085987373
2025-11-26,1026727873.0616493,0.019570081262939576
2025-11-27,1035908341.7098858,0.008941481856201028
2025-11-28,1051326791.0488946,0.014883989942159337
2025-12-01,1068855659.8705251,0.01667309248739124
2025-12-02,1084217257.775676,0.014372004080524414
2025-12-03,1069965530.5911715,-0.013144715307098709
2025-12-04,1070678989.378231,0.0006668053938758689
2025-12-05,1065685628.2191757,-0.004663733209106069
2025-12-08,1083878229.331146,0.01707126438626294
2025-12-09,1077322382.6285455,-0.006048508518014972
2025-12-10,1055604589.5282705,-0.02015904751490083
2025-12-11,1041421528.8257558,-0.01343595967961142
2025-12-12,1015743883.546767,-0.024656341902151158
2025-12-15,1026817003.0699046,0.010901487769212626
2025-12-16,1049521640.9481404,0.022111669178008553
2025-12-17,1047510249.1194699,-0.0019164843774478468
2025-12-18,1050642640.666645,0.0029903206673236316
2025-12-19,1050335394.2714275,-0.00029243663194800096
2025-12-22,1071582994.5124462,0.02022934803197529
