date,action,symbol,shares,price,amount
2024-01-26,SELL,TCB,6768700,16.3799991607666,110704993.36900169
2024-01-26,SELL,FPT,1392500,69.23999786376953,96272071.97976112
2024-01-26,SELL,VPB,5356400,17.940000534057617,95949678.13233529
2024-01-26,BUY,MSN,1031200,65.80000305175781,67954742.59169312
2024-01-26,BUY,CTG,3080100,22.030000686645508,67956387.02260923
2024-01-26,BUY,VHM,1615600,42.0,67956982.8
2024-01-29,SELL,MSN,1031200,65.5999984741211,67545248.3488739
2024-01-29,SELL,PLX,2976700,32.310001373291016,96032915.31624356
2024-01-29,SELL,VHM,1615600,41.79999923706055,67430780.64924394
2024-01-29,BUY,VCB,1691100,60.560001373291016,102566637.849856
2024-01-29,BUY,BID,2571900,39.81999969482422,102566676.8009411
2024-01-29,BUY,HPG,5412900,18.920000076293945,102565686.51559097
2024-01-30,SELL,VCB,1691100,60.43000030517578,102039883.75580865
2024-01-30,SELL,HPG,5412900,18.920000076293945,102258450.31035204
2024-01-30,BUY,FPT,2191200,69.0199966430664,151463471.56925353
2024-01-30,BUY,MSN,2288000,66.0999984741211,151463651.70355225
2024-01-31,SELL,FPT,2191200,69.0999984741211,151184798.7815094
2024-01-31,SELL,MSN,2288000,64.4000015258789,147126182.68597412
2024-01-31,BUY,VRE,5137200,22.450000762939453,115503139.13525163
2024-01-31,BUY,HPG,6151000,18.75,115504246.87500001
2024-02-01,SELL,VRE,5137200,22.649999618530273,116183041.67325325
2024-02-01,SELL,BID,2571900,38.630001068115234,99203470.99746495
2024-02-01,SELL,MBB,6465900,13.960000038146973,90128568.30028453
2024-02-01,SELL,HPG,6151000,18.81999969482422,115588175.39567947
2024-02-01,BUY,GVR,2179400,23.399999618530273,51074456.10737782
2024-02-01,BUY,VCB,855200,59.630001068115234,51072070.27882233
2024-02-01,BUY,PLX,1582800,32.220001220703125,51074314.6590271
2024-02-02,SELL,VCB,855200,59.970001220703125,51209415.5263794
2024-02-02,SELL,PLX,1582800,32.220001220703125,50921321.20523071
2024-02-02,BUY,SSI,4811300,24.170000076293945,116463555.04912366
2024-02-02,BUY,MBB,8384200,13.869999885559082,116463286.32006522
2024-02-02,BUY,VPB,6808500,17.079999923706055,116463613.2497735
2024-02-05,SELL,SSI,4811300,24.270000457763672,116595097.8226347
2024-02-05,SELL,MBB,8384200,14.630000114440918,122476855.6890563
2024-02-05,SELL,VPB,6808500,17.440000534057617,118562133.27067709
2024-02-05,BUY,HPG,7407900,18.920000076293945,140367704.7680257
2024-02-05,BUY,PLX,4356700,32.16999816894531,140365263.56917804
2024-02-05,BUY,ACB,7180200,19.520000457763672,140367743.547765
2024-02-06,SELL,GVR,2179400,24.6200008392334,53576344.584281735
2024-02-06,SELL,CTG,3080100,23.610000610351562,72612081.13562393
2024-02-06,SELL,ACB,7180200,19.549999237060547,140162345.16515923
2024-02-06,BUY,TPB,2602800,13.0600004196167,34043557.945816614
2024-02-06,BUY,SHB,4051600,8.390000343322754,34043914.77909298
2024-02-06,BUY,VJC,325200,104.5,34034375.1
2024-02-07,SELL,TPB,2602800,13.34000015258789,34669270.36856003
2024-02-07,SELL,HPG,7407900,19.020000457763672,140686913.9989809
2024-02-07,SELL,VJC,325200,105.30000305175781,34192195.650942996
2024-02-07,BUY,CTG,4886500,24.360000610351562,119213695.69695665
2024-02-07,BUY,MBB,7946300,14.979999542236328,119214123.71801625
2024-02-07,BUY,ACB,6054700,19.65999984741211,119213954.17774029
2024-02-15,SELL,PLX,4356700,32.869998931884766,142989917.26002255
2024-02-15,SELL,MBB,7946300,15.399999618530273,122189457.44327402
2024-02-15,SELL,SHB,4051600,8.640000343322754,34953316.65291996
2024-02-15,BUY,TCB,4988800,17.770000457763672,88783954.75111695
2024-02-15,BUY,GVR,3637700,24.3700008392334,88783728.18095866
2024-02-15,BUY,BSR,7838300,11.3100004196167,88784153.05351521
2024-02-16,SELL,TCB,4988800,17.809999465942383,88717249.54768983
2024-02-16,SELL,CTG,4886500,24.190000534057617,118027130.95325804
2024-02-16,SELL,BSR,7838300,11.369999885559082,88987787.89782329
2024-02-16,BUY,HDB,4846800,14.390000343322754,69850071.84451276
2024-02-16,BUY,PLX,2121800,32.869998931884766,69848179.07927361
2024-02-16,BUY,HPG,3610000,19.31999969482422,69849816.6966629
2024-02-19,SELL,HPG,3610000,19.729999542236328,71118460.39995193
2024-02-19,SELL,HDB,4846800,14.420000076293945,69786020.08522682
2024-02-19,SELL,PLX,2121800,33.75,71503333.875
2024-02-19,SELL,ACB,6054700,19.450000762939453,117587273.73994046
2024-02-19,BUY,VHM,1644800,45.54999923706055,75033019.70323487
2024-02-19,BUY,MBB,4906400,15.270000457763672,75033111.34134065
2024-02-19,BUY,VIC,3188100,23.5,75032730.525
2024-02-19,BUY,BSR,6227900,12.029999732971191,75034017.78997675
2024-02-20,SELL,BSR,6227900,11.850000381469727,73689916.44969168
2024-02-20,BUY,VRE,11580000,25.5,295732935.0
2024-02-21,SELL,GVR,3637700,27.5,99886694.875
2024-02-21,SELL,VHM,1644800,45.0,73904976.0
2024-02-21,SELL,VIC,3188100,23.6200008392334,75189970.28854667
2024-02-21,BUY,CTG,4501400,24.399999618530273,109998909.52027646
2024-02-21,BUY,VPB,6122300,17.940000534057617,109998816.36756545
2024-02-21,BUY,ACB,5647000,19.450000762939453,109998905.53978157
2024-02-22,SELL,VRE,11580000,26.399999618530273,305253427.5892067
2024-02-22,SELL,VPB,6122300,17.889999389648438,109363651.34834976
2024-02-22,SELL,ACB,5647000,19.40999984741211,109443856.73462868
2024-02-22,BUY,VCB,412600,59.439998626708984,24561730.8485302
2024-02-22,BUY,HDB,1734500,14.140000343322754,24562619.34138656
2024-02-22,BUY,HPG,1271400,19.290000915527344,24562095.124747466
2024-02-23,SELL,VCB,412600,59.040000915527344,24323364.521179963
2024-02-23,SELL,HDB,1734500,13.899999618530273,24073385.01433325
2024-02-23,SELL,HPG,1271400,19.190000534057617,24361569.428982355
2024-02-23,BUY,TCB,4467400,18.549999237060547,82994571.99153176
2024-02-23,BUY,MWG,1925800,43.029998779296875,82991472.40664369
2024-02-23,BUY,ACB,4322900,19.170000076293945,82994298.31980582
2024-02-26,SELL,MWG,1925800,43.380001068115234,83415894.24789086
2024-02-26,SELL,ACB,4322900,19.309999465942383,83349983.89628536
2024-02-26,BUY,GAS,4004200,65.33999633789062,262026864.95618594
2024-02-26,BUY,LPB,20203900,12.949999809265137,262032961.89813152
2024-02-27,SELL,GAS,4004200,66.54000091552734,266039812.45845568
2024-02-27,SELL,CTG,4501400,24.809999465942383,111512211.99859905
2024-02-27,SELL,TCB,4467400,19.40999984741211,86582164.96835136
2024-02-27,BUY,GVR,857900,28.229999542236328,24254844.382195476
2024-02-27,BUY,PLX,729400,33.20000076293945,24252404.67732277
2024-02-27,BUY,HPG,1181400,20.5,24255028.05
2024-02-28,SELL,HPG,1181400,20.670000076293945,24382908.78299847
2024-02-28,BUY,CTG,6749800,24.670000076293945,166767342.86474133
2024-02-29,SELL,GVR,857900,27.940000534057617,23933771.86848078
2024-02-29,SELL,LPB,20203900,12.880000114440918,259835894.96068466
2024-02-29,SELL,PLX,729400,33.380001068115234,24310851.71991463
2024-02-29,BUY,VRE,5829400,26.5,154710818.65
2024-02-29,BUY,VCB,2390500,64.62000274658203,154705827.74055293
2024-02-29,BUY,BID,3565200,43.33000183105469,154711842.7118683
2024-03-01,SELL,VRE,5829400,26.649999618530273,155120477.514596
2024-03-01,SELL,VCB,2390500,64.62000274658203,154242405.3908558
2024-03-01,SELL,MBB,4906400,15.300000190734863,74955319.0544178
2024-03-01,BUY,GAS,121900,66.54000091552734,8123392.950770188
2024-03-01,BUY,GVR,285000,28.479999542236328,8128975.06934166
2024-03-01,BUY,VPB,454700,17.850000381469727,8128569.766214466
2024-03-04,SELL,GAS,121900,66.70999908447266,8119750.9650646215
2024-03-04,SELL,GVR,285000,29.110000610351562,8283905.64868927
2024-03-04,BUY,VRE,5696800,27.0,154044320.4
2024-03-04,BUY,TCB,7944900,19.360000610351562,154043988.75245592
2024-03-05,SELL,TCB,7944900,19.520000457763672,154851824.95943126
2024-03-05,SELL,CTG,6749800,25.010000228881836,168559280.79558927
2024-03-05,SELL,VPB,454700,17.940000534057617,8145082.265471745
2024-03-05,BUY,GVR,4409300,29.010000228881836,128105664.70022249
2024-03-05,BUY,MSN,1689700,75.69999694824219,128102150.27071
2024-03-05,BUY,MWG,2615800,48.900001525878906,128104492.92738114
2024-03-06,SELL,MWG,2615800,47.630001068115234,124403670.95878488
2024-03-06,SELL,MSN,1689700,76.9000015258789,129743025.67941017
2024-03-06,BUY,CTG,330700,24.770000457763672,8203726.31010952
2024-03-06,BUY,MBB,522500,15.680000305175781,8205089.359693528
2024-03-07,SELL,VRE,5696800,26.0,147894624.8
2024-03-07,SELL,CTG,330700,24.56999969482422,8113110.950729752
2024-03-07,BUY,TCB,8398300,19.709999084472656,165778781.0390934
2024-03-07,BUY,MSN,2048600,80.80000305175781,165775176.58120883
2024-03-08,SELL,GVR,4409300,28.329999923706055,124728095.46060172
2024-03-08,SELL,MSN,2048600,78.5,160573877.35
2024-03-08,SELL,MBB,522500,15.050000190734863,7851829.662009478
2024-03-08,BUY,VRE,3330300,25.399999618530273,84716503.15768576
2024-03-08,BUY,VHM,1988000,42.54999923706055,84716282.58100128
2024-03-08,BUY,SHB,9951700,8.5,84716334.17500001
2024-03-11,SELL,VHM,1988000,42.54999923706055,84462514.38555145
2024-03-11,SELL,SHB,9951700,8.279999732971191,82276473.23259549
2024-03-11,BUY,GVR,2697800,28.8700008392334,78002316.49647999
2024-03-11,BUY,MSN,1005000,77.5,78004331.25000001
2024-03-12,SELL,VRE,3330300,25.200000762939453,83797677.19700605
2024-03-12,SELL,BID,3565200,42.52000045776367,151364917.17357102
2024-03-12,BUY,GAS,2191300,66.79000091552734,146576464.39970437
2024-03-12,BUY,BSR,12872300,11.369999885559082,146577586.6011725
2024-03-13,SELL,GAS,2191300,67.73999786376953,148215999.33289987
2024-03-13,SELL,GVR,2697800,31.549999237060547,84987914.55982934
2024-03-13,SELL,BSR,12872300,11.609999656677246,149223227.48277554
2024-03-13,BUY,STB,1798900,30.850000381469727,55579309.78475523
2024-03-13,BUY,SAB,1105500,50.20000076293945,55579344.99469472
2024-03-14,SELL,STB,1798900,30.450000762939453,54694341.612893105
2024-03-14,BUY,GAS,2090000,69.44999694824219,145368219.3622589
2024-03-14,BUY,PLX,4173500,34.779998779296875,145372056.39275363
2024-03-15,SELL,GAS,2090000,70.56999969482422,147270062.41313934
2024-03-15,SELL,PLX,4173500,35.060001373291016,146103431.3578329
2024-03-15,SELL,TCB,8398300,19.15999984741211,160670059.57844335
2024-03-15,SELL,MSN,1005000,78.5,78774161.25
2024-03-15,SELL,SAB,1105500,48.849998474121094,53922667.80317116
2024-03-15,BUY,STB,2503900,30.5,76483503.425
2024-03-15,BUY,VIC,3440100,22.200000762939453,76484777.9585249
2024-03-15,BUY,GVR,2259500,33.79999923706055,76485654.92355251
2024-03-15,BUY,VHM,1801200,42.400001525878906,76485439.07253571
2024-03-15,BUY,VNM,1253000,60.95000076293945,76484906.4823971
2024-03-18,SELL,VHM,1801200,42.099998474121094,75716771.47570954
2024-03-18,SELL,STB,2503900,30.25,75629360.53750001
2024-03-18,SELL,VIC,3440100,23.049999237060547,79175360.92184888
2024-03-18,SELL,VNM,1253000,60.15999984741211,75267409.08909416
2024-03-18,BUY,VRE,495600,27.549999237060547,13674260.291320039
2024-03-18,BUY,FPT,167300,81.58999633789062,13670481.396910097
2024-03-18,BUY,HDB,991600,13.770000457763672,13674813.952599335
2024-03-19,SELL,VRE,495600,26.75,13237414.05
2024-03-19,SELL,GVR,2259500,31.799999237060547,71744320.1287241
2024-03-19,SELL,FPT,167300,80.86000061035156,13507586.28495865
2024-03-19,SELL,HDB,991600,13.800000190734863,13663554.068848992
2024-03-19,BUY,VCB,1951800,61.43000030517578,120078923.20753556
2024-03-19,BUY,GAS,1754500,68.33999633789062,120082377.36019136
2024-03-19,BUY,MSN,1549100,77.4000015258789,120080192.87728462
2024-03-19,BUY,VNM,1996000,60.06999969482422,120079568.96995546
2024-03-20,SELL,GAS,1754500,69.44999694824219,121667244.61622238
2024-03-20,SELL,MSN,1549100,77.30000305175781,119565816.57538682
2024-03-20,SELL,VNM,1996000,60.25,120078611.5
2024-03-20,BUY,GVR,3318100,32.040000915527344,106471394.928368
2024-03-20,BUY,HPG,5244800,20.270000457763672,106471566.54848023
2024-03-20,BUY,VIB,6775800,15.6899995803833,106471767.60549632
2024-03-21,SELL,HPG,5244800,20.440000534057617,107042909.22882386
2024-03-21,SELL,VCB,1951800,63.220001220703125,123207709.18499452
2024-03-21,SELL,VIB,6775800,16.15999984741211,109332681.57564583
2024-03-21,BUY,GAS,785800,69.44999694824219,54655668.31333161
2024-03-21,BUY,MSN,699600,78.0,54650653.2
2024-03-21,BUY,TCB,2615000,20.8700008392334,54656914.77288723
2024-03-22,SELL,TCB,2615000,20.770000457763672,54232080.870256424
2024-03-22,SELL,GVR,3318100,32.47999954223633,107610228.65137273
2024-03-22,BUY,VHM,3234800,42.79999923706055,138657111.68834153
2024-03-22,BUY,TPB,10240500,13.520000457763672,138659242.03476048
2024-03-25,SELL,VHM,3234800,42.54999923706055,137434276.4257454
2024-03-25,SELL,TPB,10240500,13.699999809265137,140084405.77470946
2024-03-25,BUY,GVR,5108300,31.15999984741211,159413389.16136608
2024-03-25,BUY,STB,5159600,30.850000381469727,159412422.46118355
2024-03-25,BUY,ACB,8243100,19.309999465942383,159413017.98260623
2024-03-26,SELL,GAS,785800,69.19999694824219,54295791.56552582
2024-03-26,SELL,STB,5159600,31.0,159707678.6
2024-03-26,SELL,ACB,8243100,19.6200008392334,161487034.47450802
2024-03-26,BUY,VCB,842300,63.95000076293945,53945883.27108784
2024-03-26,BUY,BID,1243200,43.33000183105469,53948660.06378174
2024-03-26,BUY,VIB,3327200,16.190000534057617,53948170.831581876
2024-03-27,SELL,MSN,699600,75.4000015258789,52670716.30590363
2024-03-27,SELL,VCB,842300,63.619998931884766,53506744.41267605
2024-03-27,SELL,VIB,3327200,16.09000015258789,53454346.534928896
2024-03-27,BUY,TCB,4381800,21.079999923706055,92506896.18119374
2024-03-27,BUY,STB,2989300,30.899999618530273,92507922.91296206
2024-03-27,BUY,HPG,4468700,20.670000076293945,92506581.38494615
2024-03-28,SELL,STB,2989300,32.0,95514113.60000001
2024-03-28,SELL,BID,1243200,43.0099983215332,53389824.86846009
2024-03-28,SELL,HPG,4468700,20.639999389648438,92095614.3246132
2024-03-28,BUY,VRE,4872300,25.649999618530273,125161954.88107711
2024-03-28,BUY,GAS,1815200,68.8499984741211,125163982.00606994
2024-03-28,BUY,VIB,7752900,16.1200008392334,125164219.63825236
2024-03-29,SELL,VRE,4872300,25.850000381469727,125760033.423347
2024-03-29,BUY,HPG,7798200,20.440000534057617,159634304.98293516
2024-04-01,SELL,TCB,4381800,21.950000762939453,96036242.57303353
2024-04-01,SELL,VIB,7752900,16.15999984741211,125098932.52277584
2024-04-01,BUY,VCB,1903100,63.220001220703125,120494455.2996048
2024-04-01,BUY,PLX,3450500,34.869998931884766,120499409.7114401
2024-04-02,SELL,GAS,1815200,70.73999786376953,128214633.256131
2024-04-02,SELL,PLX,3450500,35.290000915527344,121585495.93678856
2024-04-02,SELL,HPG,7798200,20.540000915527344,159934772.58675614
2024-04-02,BUY,TCB,1898300,22.049999237060547,41920299.82203961
2024-04-02,BUY,VIB,2612900,16.020000457763672,41921447.18488484
2024-04-03,SELL,GVR,5108300,33.459999084472656,170667327.75322688
2024-04-03,SELL,VIB,2612900,15.65999984741211,40856636.580901146
2024-04-03,BUY,LPB,6740200,12.989999771118164,87686529.2519766
2024-04-03,BUY,BID,2099600,41.70000076293945,87684651.58427048
2024-04-03,BUY,HPG,4327900,20.229999542236328,87684745.14137287
2024-04-04,SELL,VCB,1903100,63.75,121140641.0625
2024-04-04,SELL,HPG,4327900,20.0,86428163.0
2024-04-04,BUY,GVR,6327300,32.33000183105469,204868463.01651078
2024-04-04,BUY,CTG,8886200,23.020000457763672,204867168.55988124
2024-04-05,SELL,LPB,6740200,12.880000114440918,86683556.10619766
2024-04-05,SELL,CTG,8886200,22.780000686645508,202124000.6385168
2024-04-05,BUY,MSN,1468700,71.9000015258789,105757931.53941995
2024-04-05,BUY,PLX,3053000,34.59000015258789,105761675.37154962
2024-04-08,SELL,GVR,6327300,30.969999313354492,195662541.9404048
2024-04-08,SELL,MSN,1468700,71.9000015258789,105441132.94269677
2024-04-08,SELL,PLX,3053000,34.5,105170507.25
2024-04-08,BUY,GAS,1009700,68.41999816894531,69187297.65941085
2024-04-08,BUY,FPT,849700,81.30000305175781,69184233.51196824
2024-04-08,BUY,VCB,1096200,63.02000045776367,69186148.28855324
2024-04-09,SELL,FPT,849700,81.58999633789062,69223029.35847321
2024-04-09,SELL,BID,2099600,43.09000015258789,90336056.67389297
2024-04-09,BUY,LPB,10321800,13.970000267028809,144411842.0793523
2024-04-10,SELL,VCB,1096200,62.7599983215332,68694313.89482461
2024-04-10,BUY,MBB,18123300,15.170000076293945,275342858.07627213
2024-04-10,BUY,VIB,18051900,15.229999542236328,275342824.3796007
2024-04-11,SELL,TCB,1898300,20.8700008392334,39558096.30922709
2024-04-11,SELL,LPB,10321800,13.779999732971191,142021049.64191636
2024-04-11,SELL,MBB,18123300,15.140000343322754,273975188.06980807
2024-04-11,SELL,VIB,18051900,15.229999542236328,274518033.09339124
2024-04-11,BUY,VPB,2265600,17.579999923706055,39888991.69888916
2024-04-11,BUY,VCB,638100,62.41999816894531,39889946.132851414
2024-04-11,BUY,PLX,1178400,33.79999923706055,39889663.97960358
2024-04-12,SELL,VPB,2265600,17.889999389648438,40470785.24326172
2024-04-12,SELL,PLX,1178400,34.310001373291016,40370259.259858705
2024-04-12,BUY,LPB,2455200,14.720000267028809,36194755.47259255
2024-04-12,BUY,CTG,1466700,24.639999389648438,36193696.33545456
2024-04-12,BUY,HPG,1786500,20.229999542236328,36195105.523478515
2024-04-15,SELL,GAS,1009700,65.16999816894531,65703443.93045731
2024-04-15,SELL,LPB,2455200,14.079999923706055,34517361.98896408
2024-04-15,SELL,CTG,1466700,22.959999084472656,33624917.511210255
2024-04-15,SELL,HPG,1786500,19.260000228881836,34356378.423284054
2024-04-15,BUY,BSR,16028600,11.369999885559082,182518547.9359208
2024-04-15,BUY,FPT,2261600,80.58000183105469,182513091.73932496
2024-04-15,BUY,BID,4485400,40.630001068115234,182515169.5011105
2024-04-15,BUY,VIB,12182200,14.960000038146973,182519081.03341115
2024-04-16,SELL,BSR,16028600,11.550000190734863,184852637.55762702
2024-04-16,SELL,FPT,2261600,81.58999633789062,184247149.8141968
2024-04-16,SELL,VCB,638100,60.43000030517578,38502542.61994057
2024-04-16,SELL,VIB,12182200,14.989999771118164,182337258.44889814
2024-04-16,BUY,VPB,1185100,17.030000686645508,20212527.194464207
2024-04-16,BUY,LPB,1377600,14.649999618530273,20212112.233699035
2024-04-16,BUY,MSN,305300,66.0999984741211,20210600.028450392
2024-04-17,SELL_REGIME,LPB,1377600,15.140000343322754,20825579.176251985
2024-04-17,SELL_REGIME,BID,4485400,39.33000183105469,176146174.02769318
2024-04-17,SELL_REGIME,VPB,1185100,16.479999542236328,19501151.786318015
2024-04-17,SELL_REGIME,MSN,305300,66.80000305175781,20363449.870304108
2024-05-07,BUY,LPB,13198800,15.359999656677246,203037663.81375447
2024-05-07,BUY,VIC,9010400,22.5,203038101.0
2024-05-07,BUY,MWG,3495400,58.0,203037299.8
2024-05-07,BUY,PLX,5625200,36.040000915527344,203036311.46974948
2024-05-08,SELL,MWG,3495400,57.79999923706055,201731066.15722162
2024-05-08,SELL,VIC,9010400,22.700000762939453,204229282.74407807
2024-05-08,BUY,SAB,1362200,49.61000061035156,67680110.94566803
2024-05-08,BUY,SHB,7821700,8.640000343322754,67680859.92139564
2024-05-09,SELL,SAB,1362200,48.52000045776367,65994803.70663033
2024-05-09,BUY,MWG,586500,57.61000061035156,33838947.75600815
2024-05-09,BUY,FPT,359100,94.08000183105469,33834804.85051804
2024-05-10,SELL,PLX,5625200,37.34000015258789,209729901.40504992
2024-05-10,BUY,SAB,8354500,48.52000045776367,405968384.3401232
2024-05-13,SELL,SAB,8354500,47.93000030517578,399830540.7682667
2024-05-13,SELL,SHB,7821700,8.460000038146973,66072324.924926616
2024-05-13,BUY,HDB,2294500,14.359999656677246,32998442.74106431
2024-05-13,BUY,VJC,277300,118.80000305175781,32992655.707521822
2024-05-14,SELL_REGIME,LPB,13198800,15.140000343322754,199530091.7766512
2024-05-14,SELL_REGIME,FPT,359100,94.22000122070312,33783650.83469696
2024-05-14,SELL_REGIME,MWG,586500,58.779998779296875,34422757.58013153
2024-05-14,SELL_REGIME,HDB,2294500,14.390000343322754,32968329.004072428
2024-05-14,SELL_REGIME,VJC,277300,117.0,32395433.85
2024-05-15,BUY,SHB,16024300,8.420000076293945,135126994.1333909
2024-05-15,BUY,ACB,6937000,19.450000762939453,135127042.27544975
2024-05-15,BUY,MWG,2269100,59.459999084472656,135123064.9484608
2024-05-15,BUY,SAB,2780800,48.52000045776367,135126803.89885867
2024-05-15,BUY,VJC,1150200,117.30000305175781,135120841.20539704
2024-05-16,SELL,SHB,16024300,8.600000381469727,137602272.63361618
2024-05-16,SELL,ACB,6937000,19.829999923706055,137354368.40654278
2024-05-16,BUY,GVR,5229800,31.799999237060547,166557097.46399423
2024-05-16,BUY,LPB,10036600,16.56999969482422,166555918.6254784
2024-05-17,SELL,GVR,5229800,32.58000183105469,170131313.23568574
2024-05-17,SELL,SAB,2780800,48.939998626708984,135888209.65888062
2024-05-20,SELL,LPB,10036600,17.31999969482422,173573158.07366717
2024-05-20,BUY,FPT,952900,96.02999877929688,91644246.31554718
2024-05-20,BUY,PLX,2488800,36.77000045776367,91650446.90499115
2024-05-20,BUY,VNM,1555500,58.83000183105469,91647332.94997787
2024-05-21,SELL,VNM,1555500,58.650001525878906,91093232.25744438
2024-05-21,SELL,PLX,2488800,36.279998779296875,90158220.4704712
2024-05-21,SELL,VJC,1150200,112.5,129203403.75
2024-05-21,BUY,SAB,2085100,48.849998474121094,102009917.51611748
2024-05-21,BUY,VIC,4386600,23.219999313354492,102009634.26144277
2024-05-22,SELL,FPT,952900,99.63999938964844,94804534.98526841
2024-05-22,SELL,VIC,4386600,22.75,99645457.275
2024-05-22,BUY,SSI,3622600,25.31999969482422,91861817.24081193
2024-05-22,BUY,VJC,840700,109.0999984741211,91857949.2702694
2024-05-22,BUY,BSR,7061200,12.989999771118164,91862573.86339532
2024-05-23,SELL,SSI,3622600,25.489999771118164,92201563.06109639
2024-05-23,SELL,SAB,2085100,50.119998931884766,104348451.95821363
2024-05-23,SELL,VJC,840700,111.4000015258789,93513500.3108822
2024-05-23,BUY,LPB,5887800,17.549999237060547,103485881.83622704
2024-05-23,BUY,ACB,5174300,19.969999313354492,103485763.59826079
2024-05-24,SELL,MWG,2269100,59.16999816894531,134061248.88088608
2024-05-24,SELL,ACB,5174300,20.530000686645508,106069039.9790805
2024-05-24,BUY,FPT,1041300,95.2300033569336,99311746.99931833
2024-05-24,BUY,PLX,2499700,39.66999816894531,99311839.06454697
2024-05-24,BUY,VJC,918100,108.0,99303532.2
2024-05-27,SELL,FPT,1041300,95.87999725341797,99690081.37827416
